"Friday October 17, 2014","<span id=""yfs_j10_mmc"">27.52B</span>",28.60B,19.66,16.33,1.46,2.15,3.33,2.27,11.06,Dec 31,"Jun 30, 2014",11.34%,17.55%,8.28%,19.42%,12.61B,22.99,6.90%,12.26B,2.58B,1.43B,2.57,11.10%,2.01B,3.69,3.54B,43.08,1.82,14.93,1.76B,1.15B,0.93,9.18%,6.78%,53.64,44.25,52.11,50.89,"2,060,400","3,831,020",544.32M,542.60M,0.12%,84.30%,4.73M,3.10,0.90%,5.20M,1.12,2.20%,1.06,2.10%,2.80%,39.00%,"Nov 17, 2014","Oct 8, 2014",2:1,"Jul 1, 2002"
"Friday October 17, 2014","<span id=""yfs_j10_mdt"">60.63B</span>",59.37B,N/A,14.18,2.33,3.54,3.15,3.48,10.58,Apr 25,"Jul 25, 2014",17.46%,27.84%,8.20%,15.80%,17.08B,17.12,4.70%,12.67B,5.61B,2.98B,N/A,-8.60%,13.97B,14.26,12.80B,66.50,3.82,19.65,4.29B,3.42B,N/A,9.22%,6.78%,67.11,53.33,64.24,62.29,"8,708,020","12,092,000",979.52M,978.20M,0.16%,79.70%,72.58M,8.60,8.30%,67.97M,N/A,N/A,1.17,1.90%,2.10%,39.00%,"Oct 24, 2014","Oct 1, 2014",2:1,"Sep 27, 1999"
"Friday October 17, 2014","<span id=""yfs_j10_mrk"">156.64B</span>",163.81B,28.61,15.21,2.81,3.54,3.20,3.76,10.27,Dec 31,"Jun 30, 2014",12.89%,22.36%,5.95%,11.62%,43.55B,14.89,-0.70%,27.08B,15.95B,5.61B,1.90,121.20%,13.40B,4.64,23.08B,47.57,1.87,16.68,11.65B,10.12B,0.50,14.63%,6.78%,61.33,44.62,59.34,57.99,"8,975,060","13,513,100",2.88B,2.88B,0.03%,74.80%,23.07M,2.50,0.80%,24.45M,1.76,3.10%,1.76,3.30%,4.10%,92.00%,"Oct 7, 2014","Sep 11, 2014",2:1,"Feb 17, 1999"
"Friday October 17, 2014","<span id=""yfs_j10_met"">54.80B</span>",86.29B,12.40,8.05,1.19,0.76,0.77,1.22,9.80,Dec 31,"Jun 30, 2014",6.48%,11.69%,0.60%,7.04%,70.55B,62.96,13.50%,30.09B,8.81B,4.45B,3.93,172.10%,26.91B,23.93,59.37B,84.48,1.34,61.77,15.74B,8.51B,2.11,-3.22%,6.78%,57.57,46.15,53.46,53.26,"5,895,350","10,958,500",1.12B,938.20M,18.11%,74.30%,21.30M,4.30,2.30%,19.22M,1.40,2.90%,1.25,2.60%,2.10%,30.00%,"Sep 12, 2014","Aug 6, 2014",N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_msft"">358.93B</span>",290.45B,16.56,13.71,2.19,4.06,3.92,3.35,9.04,Jun 30,"Jun 30, 2014",25.42%,32.12%,11.07%,26.17%,86.83B,10.46,17.50%,59.90B,32.13B,22.07B,2.63,-7.10%,84.94B,10.31,23.22B,25.86,2.50,10.90,32.23B,23.74B,0.69,22.25%,6.78%,47.57,33.57,45.84,42.75,"34,733,300","41,203,800",8.24B,7.52B,8.83%,68.30%,100.34M,2.40,N/A,76.83M,1.24,2.80%,1.12,2.60%,2.50%,41.00%,"Dec 11, 2014","Nov 18, 2014",2:1,"Feb 18, 2003"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_mon"">56.18B</span>",61.37B,21.32,16.34,1.62,3.53,7.10,3.87,12.88,Aug 31,"Aug 31, 2014",17.28%,25.70%,11.94%,26.64%,15.86B,30.53,19.40%,7.65B,4.77B,2.73B,5.22,N/A,2.30B,4.55,7.76B,98.07,1.89,15.59,3.05B,1.31B,1.31,4.65%,6.78%,128.79,102.88,112.39,116.26,"4,199,070","6,362,600",505.20M,503.65M,0.12%,85.90%,28.14M,7.50,5.40%,31.38M,1.96,1.80%,1.78,1.60%,1.60%,33.00%,"Oct 31, 2014","Oct 8, 2014",2:1,"Jul 31, 2006"
"Friday October 17, 2014","<span id=""yfs_j10_ms"">65.12B</span>",-168.80B,15.60,11.45,0.53,1.92,0.97,-5.08,N/A,Dec 31,"Jun 30, 2014",13.23%,28.45%,0.57%,6.72%,33.22B,17.33,0.70%,32.42B,N/A,4.14B,2.13,93.80%,602.21B,306.72,368.44B,510.30,1.23,33.46,23.03B,N/A,2.60,9.57%,6.78%,36.44,28.31,34.42,32.21,"9,516,580","14,111,900",1.96B,1.53B,6.65%,77.90%,20.45M,2.00,1.50%,17.09M,0.40,1.20%,0.30,0.90%,0.90%,12.00%,"Aug 15, 2014","Jul 29, 2014",2:1,"Jan 27, 2000"
"Friday October 17, 2014","<span id=""yfs_j10_mtn"">3.02B</span>",3.58B,108.25,27.04,0.94,2.39,3.65,2.85,13.24,Jul 31,"Jul 31, 2014",2.27%,10.34%,3.62%,3.37%,1.25B,34.73,20.60%,1.25B,270.27M,28.48M,0.77,N/A,44.41M,1.23,626.62M,75.06,0.85,22.67,245.88M,62.63M,0.95,16.32%,6.78%,89.99,64.47,83.73,75.55,"192,402","281,175",36.22M,35.87M,1.35%,106.90%,1.20M,4.20,3.40%,1.47M,1.66,2.00%,1.45,1.80%,N/A,158.00%,"Oct 22, 2014","Oct 3, 2014",N/A,N/A
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_nem"">11.21B</span>",16.38B,N/A,17.94,-1.80,1.48,1.11,2.14,4.79,Dec 31,"Jun 30, 2014",-5.72%,30.94%,5.75%,-4.20%,7.64B,15.34,-12.50%,3.14B,3.42B,-405.00M,-0.88,N/A,1.74B,3.48,6.78B,51.83,2.38,20.51,1.38B,612.25M,0.57,-15.60%,6.78%,28.71,20.79,24.23,24.62,"6,242,430","8,424,510",498.76M,497.62M,0.43%,79.70%,12.75M,2.00,2.90%,12.69M,0.10,0.40%,0.40,1.80%,2.10%,N/A,"Sep 26, 2014","Sep 9, 2014",3:2,"Oct 9, 1987"
"Friday October 17, 2014","<span id=""yfs_j10_fox"">69.71B</span>",82.76B,15.99,13.57,0.71,2.17,4.00,2.60,12.48,Jun 30,"Jun 30, 2014",14.17%,17.22%,6.49%,18.61%,31.87B,14.07,16.80%,N/A,6.63B,3.78B,1.99,N/A,5.42B,2.47,19.06B,88.88,1.74,7.89,3.54B,2.19B,1.17,-7.75%,6.78%,35.65,30.02,33.39,33.29,"4,488,450","4,570,020",2.19B,1.86B,N/A,N/A,1.10M,0.40,0.20%,1.13M,0.25,0.80%,0.25,0.80%,0.90%,13.00%,"Oct 15, 2014","Sep 8, 2014",1:1,"Jul 2, 2013"
"Friday October 17, 2014","<span id=""yfs_j10_nke"">75.46B</span>",71.75B,27.43,21.25,1.81,2.60,6.77,2.49,16.16,May 31,"Aug 31, 2014",9.98%,13.35%,13.29%,25.69%,28.81B,32.84,14.50%,12.45B,4.44B,2.88B,3.19,23.50%,4.58B,5.32,1.35B,12.13,2.81,12.85,2.97B,2.30B,0.64,14.63%,6.78%,90.50,69.85,83.88,77.77,"3,923,960","4,909,510",861.51M,681.90M,0.24%,83.60%,6.09M,1.20,1.10%,8.20M,0.96,1.10%,0.96,1.10%,1.40%,30.00%,"Oct 6, 2014","Aug 28, 2014",2:1,"Dec 26, 2012"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_nbl"">20.52B</span>",24.72B,28.37,17.17,2.02,3.88,2.14,4.68,8.32,Dec 31,"Jun 30, 2014",13.85%,20.58%,3.52%,7.69%,5.28B,14.64,20.30%,4.16B,2.97B,709.00M,2.00,-49.10%,958.00M,2.65,5.22B,54.63,1.02,26.47,3.45B,-1.66B,1.71,-21.90%,6.78%,79.63,52.65,67.13,70.99,"2,725,360","3,695,480",361.00M,354.08M,1.70%,94.60%,8.27M,4.10,2.80%,7.73M,0.72,1.30%,0.64,1.10%,0.90%,30.00%,"Aug 18, 2014","Jul 31, 2014",2:1,"May 29, 2013"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_nsc"">32.97B</span>",40.15B,17.35,14.45,1.40,2.84,2.69,3.51,9.23,Dec 31,"Jun 30, 2014",16.83%,29.78%,6.69%,17.29%,11.44B,36.95,8.60%,7.18B,4.35B,1.92B,6.14,20.90%,1.67B,5.39,9.38B,77.67,1.38,39.02,3.01B,947.50M,1.14,31.18%,6.78%,113.50,78.94,108.68,102.52,"1,632,230","2,806,050",309.52M,308.23M,0.32%,66.60%,4.44M,3.20,1.30%,4.53M,2.28,2.20%,2.17,2.10%,2.50%,34.00%,"Sep 10, 2014","Jul 30, 2014",3:1,"Oct 10, 1997"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_oxy"">69.22B</span>",71.84B,11.71,13.11,2.27,2.70,1.56,2.88,4.97,Dec 31,"Jun 30, 2014",24.20%,32.02%,7.26%,14.15%,24.98B,31.42,5.20%,16.89B,14.46B,6.04B,7.59,8.20%,2.39B,3.07,6.84B,15.60,1.22,55.53,12.27B,1.74B,1.99,-12.06%,6.78%,105.64,82.30,96.61,98.48,"3,973,270","6,683,840",779.63M,768.07M,1.47%,79.90%,7.09M,1.80,0.90%,7.52M,2.88,3.30%,2.80,3.20%,2.10%,36.00%,"Jan 15, 2015","Dec 8, 2014",2:1,"Aug 16, 2006"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_pson"">13.56M</span>",13.24M,N/A,N/A,N/A,N/A,13.27,NaN,-8.42,Dec 31,"Jun 30, 2014",N/A,N/A,-38.87%,-86.92%,N/A,N/A,N/A,N/A,-1.57M,-1.56M,-0.02,N/A,685.70K,0.01,200.00K,15.56,1.06,0.01,-485.33K,-197.09K,N/A,-42.52%,6.78%,0.34,0.10,0.19,0.17,"181,002","244,488",80.74M,46.11M,49.29%,1.00%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_pep"">137.15B</span>",155.71B,20.27,18.70,2.54,2.03,5.88,2.33,12.18,Dec 28,"Sep 6, 2014",10.39%,15.47%,8.22%,30.65%,66.85B,44.03,1.80%,35.17B,12.79B,6.94B,4.52,5.00%,12.91B,8.62,32.74B,141.21,1.16,15.44,9.72B,6.06B,0.28,9.37%,6.78%,96.22,77.01,92.69,89.17,"4,689,340","7,103,820",1.50B,1.49B,0.08%,70.20%,9.33M,2.30,0.60%,9.07M,2.62,2.90%,2.45,2.70%,3.00%,54.00%,"Sep 30, 2014","Sep 3, 2014",2:1,"May 29, 1996"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_pfe"">176.05B</span>",179.52B,17.44,12.49,5.09,3.49,2.29,3.57,8.22,Dec 31,"Jun 29, 2014",20.66%,32.19%,5.75%,13.35%,50.33B,7.81,-1.50%,42.00B,21.83B,10.37B,1.59,-79.30%,34.13B,5.38,37.92B,49.27,2.66,12.08,18.73B,15.60B,0.72,-9.21%,6.78%,32.96,27.51,29.43,29.74,"24,183,100","30,682,000",6.34B,6.33B,0.02%,73.70%,59.97M,2.70,0.90%,64.14M,1.04,3.70%,1.02,3.70%,3.60%,62.00%,"Sep 3, 2014","Jul 30, 2014",3:1,"Jul 1, 1999"
"Friday October 17, 2014","<span id=""yfs_j10_pcg"">21.06B</span>",36.35B,27.61,14.05,2.12,1.32,1.40,2.27,9.41,Dec 31,"Jun 30, 2014",4.63%,10.70%,1.92%,5.04%,15.99B,35.03,4.70%,3.84B,3.86B,741.00M,1.62,-18.60%,132.00M,0.28,15.42B,100.90,0.93,31.91,3.25B,-3.04B,0.46,8.39%,6.78%,48.64,39.42,45.83,45.59,"2,755,460","4,043,760",471.41M,470.37M,0.05%,76.60%,13.84M,4.50,3.00%,13.00M,1.82,4.00%,1.82,4.10%,4.20%,113.00%,"Oct 15, 2014","Sep 26, 2014",2:1,"Jul 18, 1983"
"Friday October 17, 2014","<span id=""yfs_j10_pm"">133.11B</span>",161.16B,16.93,16.04,2.72,4.38,N/A,5.30,11.28,Dec 31,"Jun 30, 2014",26.46%,44.12%,22.84%,N/A,30.43B,19.13,-1.50%,20.81B,14.29B,8.01B,5.03,-12.90%,1.54B,0.99,29.51B,N/A,1.08,-5.94,9.06B,8.06B,1.03,-1.92%,6.78%,91.81,75.28,84.42,85.21,"4,109,840","5,768,660",1.56B,1.56B,0.26%,4.10%,8.94M,1.90,0.60%,8.21M,4.00,4.80%,3.82,4.50%,4.30%,75.00%,"Oct 10, 2014","Sep 23, 2014",N/A,N/A
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_pnc"">43.16B</span>",65.12B,10.86,10.86,2.05,2.82,1.04,4.31,N/A,Dec 31,"Jun 30, 2014",27.88%,36.20%,1.34%,9.64%,15.13B,28.51,-3.60%,N/A,N/A,3.96B,7.35,-5.60%,27.56B,50.99,50.05B,N/A,N/A,75.68,7.23B,N/A,0.92,5.10%,6.78%,90.00,72.85,84.79,85.00,"2,277,550","3,595,600",540.57M,538.69M,0.18%,81.50%,5.54M,2.90,1.00%,4.87M,1.92,2.40%,1.88,2.40%,1.80%,24.00%,"Nov 5, 2014","Oct 10, 2014",2:1,"Nov 16, 1992"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_pot"">26.51B</span>",30.32B,N/A,15.26,2.87,4.36,2.94,5.03,12.17,Dec 31,"Jun 30, 2014",23.17%,29.97%,6.36%,14.51%,6.03B,7.06,-13.20%,2.79B,2.49B,1.40B,N/A,-26.60%,107.00M,0.13,4.14B,46.28,1.19,10.79,2.60B,579.75M,N/A,-1.37%,6.78%,38.58,29.95,34.07,35.50,"4,124,090","6,311,090",829.28M,822.58M,N/A,N/A,24.26M,5.80,2.90%,26.21M,N/A,N/A,1.40,4.40%,1.50%,86.00%,"Nov 4, 2014","Oct 9, 2014",3:1,"Feb 25, 2011"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_px"">36.23B</span>",44.73B,20.14,17.56,1.73,2.94,5.17,3.68,11.74,Dec 31,"Jun 30, 2014",15.08%,21.90%,8.18%,27.23%,12.16B,41.33,3.30%,5.18B,3.81B,1.83B,6.16,4.90%,173.00M,0.59,9.16B,122.20,1.24,23.67,3.25B,1.08B,0.75,-2.06%,6.78%,135.24,117.32,128.97,130.40,"1,140,220","1,592,840",292.03M,291.46M,0.11%,0.90%,5.65M,4.80,1.90%,4.78M,2.60,2.20%,2.55,2.10%,1.90%,41.00%,"Sep 15, 2014","Sep 4, 2014",2:1,"Dec 16, 2003"
"Friday October 17, 2014","<span id=""yfs_j10_pg"">224.79B</span>",248.78B,20.71,17.47,2.26,2.68,3.27,3.00,12.96,Jun 30,"Jun 30, 2014",14.02%,19.34%,7.08%,16.88%,83.06B,30.54,N/A,40.60B,19.20B,11.31B,4.01,N/A,10.69B,3.95,35.42B,50.61,0.94,25.12,13.96B,6.87B,0.53,3.56%,6.78%,85.82,75.26,83.71,81.47,"7,543,380","9,981,650",2.71B,2.70B,0.02%,34.40%,27.52M,3.90,1.00%,25.65M,2.57,3.10%,1.89,2.30%,3.30%,61.00%,"Aug 15, 2014","Oct 22, 2014",2:1,"Jun 21, 2004"
"Friday October 17, 2014","<span id=""yfs_j10_pru"">37.44B</span>",34.04B,13.13,7.98,0.84,0.76,0.88,0.71,5.24,Dec 31,"Jun 30, 2014",6.03%,12.63%,0.52%,7.62%,47.98B,103.61,34.50%,14.49B,6.49B,2.86B,6.20,N/A,47.76B,103.83,45.54B,108.93,1.37,89.48,11.61B,10.15B,1.87,-4.50%,6.78%,94.30,75.89,87.77,86.44,"2,368,740","3,307,990",460.00M,456.56M,0.18%,65.20%,4.14M,1.90,0.90%,4.21M,2.12,2.60%,2.12,2.70%,2.30%,34.00%,"Sep 18, 2014","Aug 22, 2014",N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_pru"">37.44B</span>",34.04B,13.13,7.98,0.84,0.76,0.88,0.71,5.24,Dec 31,"Jun 30, 2014",6.03%,12.63%,0.52%,7.62%,47.98B,103.61,34.50%,14.49B,6.49B,2.86B,6.20,N/A,47.76B,103.83,45.54B,108.93,1.37,89.48,11.61B,10.15B,1.87,-4.50%,6.78%,94.30,75.89,87.77,86.44,"2,368,740","3,307,990",460.00M,456.56M,0.18%,65.20%,4.14M,1.90,0.90%,4.21M,2.12,2.60%,2.12,2.70%,2.30%,34.00%,"Sep 18, 2014","Aug 22, 2014",N/A,N/A
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_qcom"">121.68B</span>",101.09B,N/A,13.01,1.13,4.54,3.08,3.85,11.36,Sep 29,"Jun 29, 2014",28.83%,29.59%,10.21%,18.70%,26.28B,15.55,9.00%,15.05B,8.90B,7.14B,N/A,41.60%,18.15B,10.83,11.00M,0.03,3.72,23.12,9.78B,7.12B,N/A,4.01%,6.78%,81.97,66.25,74.71,77.56,"9,505,760","11,684,600",1.68B,1.67B,1.25%,79.60%,16.05M,2.00,1.00%,18.12M,N/A,N/A,1.54,2.20%,1.70%,33.00%,"Sep 24, 2014","Aug 29, 2014",2:1,"Aug 16, 2004"
"Friday October 17, 2014","<span id=""yfs_j10_rtn"">30.05B</span>",30.18B,14.47,12.74,1.25,1.29,2.52,1.32,8.86,Dec 31,"Jun 29, 2014",9.45%,13.29%,7.22%,19.91%,22.92B,72.16,-6.80%,5.17B,3.40B,2.00B,6.69,12.90%,4.18B,13.44,4.74B,39.82,1.75,37.76,2.84B,2.17B,0.55,24.02%,6.78%,103.51,74.68,98.83,96.43,"1,680,860","2,089,910",310.72M,308.68M,0.43%,80.20%,6.00M,3.30,1.90%,5.54M,2.42,2.50%,2.37,2.50%,3.00%,42.00%,"Oct 30, 2014","Sep 29, 2014",2:1,"Oct 24, 1995"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_rai"">30.84B</span>",34.90B,N/A,15.95,2.10,3.67,6.19,4.22,11.08,Dec 31,"Jun 30, 2014",19.39%,37.11%,12.44%,31.61%,8.27B,15.37,-0.80%,4.56B,3.15B,1.58B,N/A,6.70%,1.31B,2.47,5.89B,120.35,1.04,9.21,1.77B,1.84B,N/A,12.81%,6.78%,63.39,46.55,58.27,57.84,"2,194,960","2,553,820",531.28M,307.02M,42.33%,47.90%,10.97M,5.90,3.50%,10.44M,N/A,N/A,2.64,4.60%,5.80%,88.00%,"Oct 1, 2014","Sep 8, 2014",2:1,"Nov 16, 2010"
"Friday October 17, 2014","<span id=""yfs_j10_rio"">92.44B</span>",108.11B,14.63,9.67,0.54,1.81,1.88,2.12,5.50,Dec 31,"Jun 30, 2014",12.45%,27.79%,7.75%,6.46%,51.00B,27.60,-0.70%,15.07B,19.66B,6.35B,3.42,155.90%,10.10B,5.46,26.10B,45.18,1.64,26.48,15.02B,6.38B,1.61,-3.99%,6.78%,60.61,46.83,51.17,54.29,"3,275,870","6,288,350",1.85B,1.63B,N/A,N/A,19.95M,7.00,N/A,20.21M,1.92,3.80%,2.05,4.10%,2.00%,89.00%,"Sep 11, 2014","Aug 13, 2014",4:1,"Apr 30, 2010"
"Friday October 17, 2014","<span id=""yfs_j10_rog"">1.00B</span>",865.99M,19.80,16.91,1.40,1.74,1.68,1.50,8.75,Dec 31,"Jun 30, 2014",8.73%,12.52%,5.67%,9.48%,579.18M,32.76,15.90%,187.70M,99.01M,50.58M,2.77,95.90%,218.69M,11.98,77.80M,13.03,4.28,32.77,77.12M,64.19M,0.81,-5.63%,6.78%,68.34,51.40,56.51,60.49,"81,322","77,713",18.26M,17.92M,11.77%,81.40%,417.25K,5.90,2.30%,360.92K,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Jan 9, 1992",2:1,"May 30, 2000"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_rbs"">62.57B</span>",-54.24B,N/A,0.23,N/A,3.12,0.64,-2.75,N/A,Dec 31,"Jun 30, 2014",-59.70%,-33.45%,-0.67%,-11.33%,19.70B,3.49,9.00%,N/A,N/A,-12.95B,-2.31,164.20%,810.51B,143.01,694.78B,N/A,N/A,16.92,85.18B,N/A,1.44,-3.08%,16.33%,12.47,9.80,11.71,11.21,"960,442","636,600",5.67B,2.58B,N/A,N/A,1.03M,0.80,N/A,1.59M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"May 29, 2008",1:20,"Nov 7, 2008"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_san"">104.13B</span>",242.48B,15.96,11.19,1.30,2.44,1.06,5.85,N/A,Dec 31,"Jun 30, 2014",14.86%,38.37%,0.50%,7.19%,41.44B,3.65,1.30%,N/A,N/A,6.16B,0.54,38.40%,214.21B,17.69,355.59B,N/A,N/A,7.85,1.39B,N/A,1.55,-10.12%,6.78%,10.75,8.15,9.58,9.93,"7,399,500","9,742,850",12.11B,11.90B,N/A,N/A,42.20M,5.40,N/A,37.34M,0.59,6.90%,0.81,9.70%,7.00%,107.00%,"Nov 13, 2014","Oct 15, 2014",2:1,"Jun 21, 1999"
"Friday October 17, 2014","<span id=""yfs_j10_sap"">82.49B</span>",80.76B,20.49,18.16,1.20,3.69,3.89,3.76,10.89,Dec 31,"Jun 30, 2014",18.66%,30.68%,11.70%,20.77%,21.49B,18.00,2.20%,16.28B,7.41B,4.01B,3.37,-23.20%,3.98B,3.34,5.37B,26.30,1.03,17.08,4.96B,5.10B,1.53,-9.90%,6.78%,87.42,65.49,73.85,77.03,"1,082,030","2,113,400",1.19B,929.43M,0.00%,23.20%,6.15M,6.50,N/A,7.37M,0.99,1.40%,1.38,2.10%,1.00%,27.00%,"May 29, 2014","May 22, 2014",4:1,"Jul 28, 1998"
"Friday October 17, 2014","<span id=""yfs_j10_sol"">245.40M</span>",1.06B,N/A,8.48,-7.37,0.15,1.57,0.64,10.04,Dec 31,"Jun 30, 2014",-12.81%,-0.02%,-0.01%,-90.30%,1.66B,16.82,2.60%,103.26M,105.67M,-212.68M,-2.15,N/A,58.13M,0.57,871.88M,554.31,0.67,1.55,-104.03M,-118.66M,4.05,-53.36%,6.78%,5.49,2.09,2.95,2.77,"1,810,630","1,973,110",101.83M,72.05M,55.27%,11.70%,7.16M,2.90,N/A,5.96M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_slb"">122.16B</span>",124.05B,18.98,14.26,0.95,2.51,2.90,2.65,9.76,Dec 31,"Jun 30, 2014",14.03%,19.11%,8.52%,17.58%,46.81B,35.73,7.80%,9.94B,12.71B,6.77B,4.97,-23.90%,6.70B,5.17,13.24B,32.54,2.07,31.27,10.24B,5.47B,1.66,-3.56%,6.78%,118.76,84.91,101.13,105.04,"6,938,810","13,921,000",1.30B,1.29B,0.21%,77.90%,15.97M,2.40,1.20%,14.59M,1.60,1.80%,1.51,1.70%,1.40%,29.00%,"Oct 10, 2014","Aug 29, 2014",2:1,"Apr 10, 2006"
"Friday October 17, 2014","<span id=""yfs_j10_su"">48.84B</span>",54.10B,14.57,9.42,1.36,1.34,1.31,1.50,4.66,Dec 31,"Jun 30, 2014",9.37%,16.41%,5.31%,9.33%,36.13B,24.41,8.30%,19.76B,11.61B,3.39B,2.29,-69.00%,4.36B,2.97,10.14B,27.39,1.48,25.21,7.84B,2.18B,1.68,-10.01%,6.78%,43.49,31.07,37.14,39.04,"3,586,400","7,042,180",1.47B,1.46B,N/A,N/A,5.08M,1.50,N/A,6.59M,1.03,3.20%,0.87,2.60%,1.50%,34.00%,"Sep 25, 2014","Sep 2, 2014",2:1,"May 27, 2008"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_spg"">52.00B</span>",72.65B,36.29,17.26,3.57,9.63,9.96,13.55,18.74,Dec 31,"Jun 30, 2014",26.94%,47.09%,5.04%,26.86%,5.36B,17.27,8.90%,4.13B,3.88B,1.51B,4.61,19.60%,1.67B,5.36,21.90B,356.63,0.92,16.70,2.74B,1.45B,0.91,11.86%,6.78%,173.31,138.77,167.30,165.82,"1,319,120","1,803,850",310.76M,307.94M,0.83%,98.30%,6.19M,4.60,2.30%,7.07M,5.20,3.10%,4.83,2.90%,2.60%,106.00%,"Aug 29, 2014","Aug 13, 2014",N/A,N/A
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_se"">25.15B</span>",39.01B,23.60,23.63,7.80,4.29,2.88,6.72,15.08,Dec 31,"Jun 30, 2014",18.33%,30.72%,3.35%,11.61%,5.80B,8.66,2.70%,2.81B,2.59B,1.06B,1.59,-26.60%,304.00M,0.45,14.41B,130.96,0.70,12.90,2.04B,-509.38M,0.91,5.13%,6.78%,43.12,32.80,39.58,40.35,"3,203,400","5,677,110",670.89M,669.26M,0.16%,67.50%,12.38M,4.30,1.90%,14.00M,1.34,3.80%,1.31,3.50%,4.10%,81.00%,"Sep 9, 2014","Aug 8, 2014",N/A,N/A
"Friday October 17, 2014","<span id=""yfs_j10_sse"">741.70M</span>",2.30B,N/A,N/A,N/A,0.35,2.68,1.09,5.90,Dec 31,"Jun 30, 2014",-1.79%,4.67%,2.82%,-8.70%,2.12B,45.18,-5.80%,N/A,390.32M,-37.99M,-0.81,202.50%,8.48M,0.18,1.57B,587.49,1.77,5.70,314.14M,-93.68M,1.97,N/A,6.78%,28.34,15.33,23.93,24.25,"1,350,910","476,350",48.18M,38.95M,26.68%,23.30%,3.62M,6.10,N/A,3.27M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1:1,"Apr 22, 2005"
"Friday October 17, 2014"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_sbux"">55.21B</span>",55.42B,226.15,23.37,1.52,3.39,10.76,3.45,16.59,Sep 29,"Jun 29, 2014",1.54%,16.23%,16.78%,4.59%,16.08B,21.34,11.20%,8.51B,3.34B,248.30M,0.33,22.70%,1.20B,1.59,2.05B,40.39,1.16,6.75,737.10M,1.82B,1.03,-8.41%,6.78%,82.50,67.93,75.37,74.92,"3,857,680","4,982,400",751.20M,730.84M,2.53%,75.10%,6.07M,1.50,0.80%,6.15M,1.04,1.40%,1.04,1.40%,N/A,309.00%,"Aug 22, 2014","Aug 5, 2014",2:1,"Oct 24, 2005"
"Friday October 17, 2014"
"Friday October 17, 2014","<span id=""yfs_j10_stt"">28.48B</span>",-50.65B,14.63,12.59,1.90,2.81,1.37,-5.08,N/A,Dec 31,"Jun 30, 2014",20.86%,29.14%,0.82%,9.95%,9.96B,22.94,1.40%,N/A,N/A,2.03B,4.60,7.40%,112.13B,264.77,33.46B,N/A,N/A,48.16,233.00M,N/A,1.57,-5.13%,6.78%,76.78,62.67,72.24,68.63,"2,199,480","3,528,510",423.52M,419.57M,0.37%,89.40%,4.44M,2.20,1.00%,4.25M,1.20,1.80%,1.12,1.70%,1.10%,24.00%,"Oct 16, 2014","Sep 29, 2014",2:1,"May 31, 2001"
